CPU_Utilization_Pct,Memory_Usage_Pct,Clock_Speed_GHz,Ambient_Temp_C,Voltage_V,Current_Load_Amps,Power_Consumption_W,Fan_Speed_RPM,Airflow_CFM,CPU_Temperature_C
32.96,32.52,3.52,25.97,1.36,73.84,100.71,3899.27,53.97,45.19
21.43,81.09,3.79,22.46,1.16,83.62,96.89,5000.56,53.86,39.92
15.27,87.04,4.25,22.43,1.42,133.75,189.8,2113.26,31.48,49.93
37.49,73.04,2.71,22.71,1.26,81.08,101.76,3485.07,50.37,40.1
24.19,94.37,4.26,27.55,1.39,148.64,206.83,5143.60,68.86,48.55
25.66,26.77,3.65,26.39,1.48,50.86,75.33,4081.88,54.09,41.6
78.47,60.93,2.19,19.27,1.23,132.17,162.91,7277.89,89.21,36.32
11.43,71.37,2.95,22.13,1.23,65.22,80.38,5232.82,69.36,30.56
60.2,72.7,3.19,26.09,1.12,127.06,142.9,6441.38,81.93,43.36
44.15,79.51,2.88,29.71,1.06,113.35,120.32,5697.19,62.73,48.5
55.59,88.82,2.29,28.95,1.37,109.19,149.32,7837.94,99.12,40.29
60.65,47.12,3.38,20.98,1.37,71.1,97.7,4830.37,67.01,39.1
38.2,23.22,2.33,18.79,1.25,120.58,150.39,3535.71,37.27,41.22
36.56,47.18,4.29,24.88,1.38,99.7,137.43,2668.84,34.67,54.47
76.01,70.37,4.16,22.88,1.12,142.23,159.57,7715.63,109.12,36.4
88.41,36.01,3.19,20.2,1,71.6,71.73,2381.44,27.37,54.86
27.33,80.75,2.17,25.82,1.02,136.62,138.85,4211.97,49.73,43.85
18.79,36.48,3.38,19.92,1.28,124.28,158.98,2349.24,32.02,45.46
90.8,20.75,3.48,22.22,1.03,59.47,60.99,4973.34,57.55,44.2
41.49,58.11,4.22,27.53,1.41,103.09,145.84,2605.37,28.72,63.61
59.62,74.48,2.17,26.21,1.36,119.81,162.56,3055.37,33.01,56.73
42.36,46.22,3.73,25.29,1.44,58.07,83.49,6421.30,85.42,39.09
21.32,76.17,3.41,29.17,1.34,86.68,116.52,2407.75,27.37,53.21
63.04,52.88,2.44,19.5,1.03,125.89,129.79,5857.51,72.96,35.74
57.26,32.88,2.3,26.29,1.16,94.22,109.29,7577.12,107.73,36.53
28.27,26.79,3.73,19.41,1.18,71,83.67,7000.79,99.64,29.92
50.67,73.29,2.85,19.64,1.29,65.59,84.62,5289.97,78.56,32.95
81.73,48.93,4.5,24.08,1.48,132.79,196.72,2127.39,28.03,72.33
63.14,88.46,4.24,18.29,1.38,56.68,78.5,7707.30,105.09,31.79
18.72,60.52,3.41,24.01,1.13,62.15,69.99,3227.74,46.34,41.47
59.32,46.13,3.6,18.11,1.05,133.66,140.18,6730.49,92.07,32.17
73.25,46.17,2.4,25.23,1.45,117.13,169.67,3834.69,51.06,50.46
81.34,29.86,4.24,21.74,1.29,73.55,94.84,4777.11,53.62,46.07
66.62,64.53,3.15,19,1.07,66.61,71.44,4486.38,56.07,41.86
23.74,63.66,3.3,27.37,1.42,61.21,86.81,6866.86,96.11,33.76
73.92,80,4.18,22.68,1.32,54.84,72.18,3822.94,43.23,47.8
70.96,35.09,2.02,23.33,1.44,71.11,102.75,3004.59,32.43,49.18
12.2,41.81,3.24,22.49,1.38,126.76,175.01,2017.46,25.22,53.63
47.06,27.29,3.57,19,1.26,111.47,140.52,2355.34,33.75,51.32
39.97,42.15,2.4,23.52,1.28,121.88,156.24,5570.72,77.58,38.49
70.25,52.11,2.17,25.99,1.26,147.38,185.94,7582.52,80.93,44.04
29.45,92.3,3.34,28.84,1.03,92.65,95.18,4167.98,46.93,46.85
63.18,68.98,3.37,27.17,1.47,142.55,209.18,4238.18,62.07,51.52
92.19,78.72,2.83,18.95,1.49,57.69,86.18,4210.68,60.65,41.99
81.8,44.41,4.21,19.99,1.15,128.83,148.43,6394.97,91.47,37.22
92.93,30.84,2.75,18.54,1.41,112.17,158.13,7152.61,80.4,39.59
98.07,39.25,3.29,19.43,1.5,113.92,170.74,3379.58,44.21,50.87
10.96,39.24,2.47,23.77,1.01,50.18,50.67,4066.79,49.92,35.32
66.05,63.73,2.03,20.64,1.16,70.34,81.67,3452.41,46.3,38.89
47.16,45.61,3.07,25.78,1.28,145.38,186.81,6388.72,89.5,40.15
87.39,84.3,3.32,18.39,1.2,115.12,137.82,3825.58,44.45,50.89
32.66,94.14,3.91,28.29,1.48,141.5,209.97,4114.39,42.09,54.67
98.29,45.75,3.12,26.13,1.1,64.17,70.32,7853.80,83.33,44.69
65.23,72.88,2.7,29.63,1.2,104.36,124.87,5517.28,78.56,45.3
81.42,69.31,3.51,29.43,1.37,75.38,103.01,4832.07,65.39,51.88
17.7,34.58,2.95,26.32,1.4,146.84,205.35,3539.31,51.9,47.23
26.51,88.85,2.58,19.9,1.05,126.62,133.01,4189.22,58.73,34.68
78.26,34.96,4.28,20.66,1.11,146.59,162.77,3130.65,37.23,56.38
11.98,75.27,3.34,21.33,1.07,53.29,56.81,3212.76,40.68,33.39
83.52,46.07,2.5,23.12,1.25,72.51,90.64,7385.53,93.54,35.65
11.26,47.53,3.68,24.85,1.27,141.53,179.22,7523.08,78.94,37.89
69.14,54.16,4.01,26.19,1.37,65.88,90.17,7394.57,92.5,39.6
42.86,84.84,3.9,18.91,1.44,117.26,168.47,4429.16,47.06,45.75
65.03,30.52,3.5,25.33,1.07,142.46,152.25,5501.34,63.92,48.53
72.64,24.09,3.3,18.71,1.27,51.2,64.77,5600.44,82.93,33.78
40.82,50.15,3.94,27.92,1.24,103.52,128.39,5030.76,55.23,49.24
19.72,24.17,3.77,18.49,1.45,110.78,160.38,3944.49,44.93,41.07
16.27,71.57,3.43,22.68,1.26,127.47,161.12,4049.68,44.59,44.81
63,77.02,3.64,23.04,1.12,127.53,142.22,7798.95,100.38,37.61
56.86,84.1,2.42,24.84,1.46,105.01,153.64,6957.52,99.61,39.04
76.8,75.79,2.05,19.15,1.47,138.59,203.11,5488.70,76.11,39.53
55.88,88.73,4.33,29.2,1.06,76.39,81.19,2546.56,35.89,57.99
48.02,76.12,4.34,22.6,1.43,91.28,130.21,4656.78,50.24,47.23
45.83,90.21,3.97,22.75,1.42,116.35,165.05,4558.72,63.05,44.08
12.38,34.48,2.93,20.92,1.29,130.55,169.03,5006.55,53.35,37.12
40.2,57.49,2.38,27.37,1.24,83.7,103.49,4117.28,48.51,44.66
97.84,94.54,2.89,18.09,1.09,84.54,92.35,6934.59,73.67,38.05
88.62,71.12,3.82,19.27,1.11,96.51,106.65,5062.16,75.06,38.41
39.64,85.9,2.84,23.65,1.13,78.8,89.16,7452.55,85.47,35.16
62.9,22.28,3.99,29.62,1.04,83.64,87.02,7660.58,87.15,44.31
86.26,85.38,3.68,18.43,1.36,112.89,153.07,4596.06,67.44,43.69
49.71,72.33,3.57,18.74,1.02,71.95,73.73,3502.25,49.63,37.49
11.62,32.81,4.33,26.58,1.05,101.5,106.38,6754.14,83.1,37.83
16.71,21.93,4.23,26.83,1.08,146.4,158.49,7277.52,82.82,42.96
55.94,39.49,3.78,28.76,1.34,141.47,190.2,2931.56,33.71,65.93
97.25,88.68,2.5,24.92,1.06,88.81,93.96,5219.85,57.67,46.31
72.39,70.11,4.35,22.84,1.09,76.29,83.06,2082.93,26.94,59.53
16.38,88.96,2.57,23.41,1.47,149.11,218.95,3545.97,37.57,49.06
27.04,53.46,2.93,23.18,1.14,71.71,81.89,7119.82,75.71,35.29
79.42,90.25,4.07,29.68,1.35,131.91,177.69,5603.46,60.83,56.38
85.73,54.72,2.52,22.56,1.47,145.56,213.46,4788.56,49.94,52
65.59,35.32,3.6,19.15,1.02,149.89,153,4359.89,58.62,41.27
68,31.35,3.14,21.48,1.23,93.34,115.12,2388.72,24.38,58.47
12.55,94.54,3.56,29.52,1.27,92.39,117.11,5108.91,54.14,44.55
84.57,45.04,4.4,23.14,1.38,117.18,161.75,7524.20,100.07,43.42
80.94,32,4.02,21.79,1.48,89.72,132.98,5869.72,84.34,38.83
33.31,20.63,2.74,21.73,1.02,73.54,75.04,4191.74,47.06,40.23
73.78,41.42,2.14,18.11,1.19,80.43,95.73,6300.53,91.64,31.31
29.34,86.68,4.42,25.6,1.22,58.48,71.08,5605.47,62.13,39.5
13.63,60.05,3.46,26.69,1.48,73.32,108.76,4331.19,60.22,40.06
28.1,67.43,2.43,22.24,1.38,68.5,94.53,3355.26,46.5,36.36
26.08,89.18,3.57,28.47,1.47,96.22,141.22,4196.78,51.57,48.36
40.4,58.46,2.11,26.91,1.07,147.88,157.89,5564.37,56.65,48.65
47.66,82.87,2.47,25.21,1.01,117.86,119.32,5756.11,74.47,39.36
55.77,44.29,3.58,26.45,1.49,68.96,102.44,4638.54,53.02,48.89
52.91,93.28,3.01,27.23,1.17,140.81,164.11,4926.68,65.58,49.91
34.36,25.91,2.81,24.32,1.33,65.71,87.29,7980.81,99.99,35.97
12.63,74.36,3.64,22.77,1.08,102.59,110.65,6411.35,73.95,35.43
64.46,69.54,4.17,19.51,1.28,113.87,145.38,4172.89,50.58,46.65
45.62,34.38,3.7,22.86,1.47,86.19,126.74,5369.20,66.66,41.65
36.88,49.16,3.16,24.6,1.35,129.73,175.31,7475.68,83.06,38.24
88.02,43.46,3.65,29.37,1.23,63.45,77.78,4352.42,54.42,51.71
77.21,27.09,3.74,19.86,1.46,102.63,149.96,5702.12,84.46,37.49
87.2,63.86,3.94,27.08,1.06,83.83,89.11,2642.74,36.37,60.44
54.55,94.53,2.77,20.89,1.23,51.08,63.07,6063.92,85.65,32.29
21.78,61.97,2.29,29.48,1.29,96.94,124.71,5062.85,50.92,46.42
72.66,60.89,3.7,25.14,1.01,89.99,90.6,5776.06,74.3,46.14
28.55,23.02,2.3,23.19,1.01,68,68.62,2321.82,26.75,42.58
49.71,30.44,3.16,22.16,1.31,88,115.2,2581.61,34.99,51.88
15.85,58.49,2.58,20.42,1.33,66.78,88.63,4706.22,60.18,33.02
84.28,93.89,2.83,26.57,1.49,94.1,140.3,3409.66,47.53,52.01
21.33,85.75,3.18,25.63,1.16,92.3,106.62,5993.92,64.81,41.44
91.28,45.52,4.24,28.68,1.17,111.39,130.48,3240.16,47.84,60.5
87.78,60.73,3.7,25.17,1.3,77.59,100.66,3098.62,38.57,55.15
51.81,61.45,2.43,20.04,1.37,69.83,95.74,6278.17,67.83,34.42
76.99,71.4,4.2,26.19,1.26,121.46,153.04,2511.56,33.53,64.28
65.75,71.58,3.25,28.55,1.31,128.59,168.31,3019.22,42.92,56.62
82.28,79.23,2.51,29.89,1.1,55.13,60.82,2700.56,38.31,55.94
48.86,21.87,3.32,26.22,1.36,102.25,138.86,4251.27,52.44,51.21
80.72,90.78,2.48,21.47,1.2,98,117.74,2562.84,34.95,51.6
51.62,25.25,2.92,24.78,1.29,93.81,120.89,5739.54,80.06,40.71
94.69,55.71,4.01,24.18,1.33,52.28,69.51,7615.92,84.51,40.6
53.77,88.97,3.65,24.14,1,104.26,104.65,3757.42,56.17,45.41
51.64,56.58,3.19,18.94,1.29,113.85,146.65,2223.23,24.52,57.14
80.66,24.77,2.57,20.33,1.47,132.08,194.33,5840.24,62.19,44
83.94,37.19,2.71,24.29,1.05,127.65,133.99,4002.18,56.04,45.56
59.9,63.4,4.45,27.58,1.05,71.57,75.46,5174.80,74.89,46.57
26.18,26.59,2.86,20.18,1.1,143.23,157.51,2501.73,30.66,43.29
52.1,51.78,3.54,19.97,1.05,58.06,60.96,4251.12,54.78,38.71
97.13,44.68,3.25,27.12,1.43,105.06,149.91,7154.54,74.04,51.79
77.77,81.14,2.06,26.29,1.44,72.26,104.1,3792.89,46.2,47.89
83,28.26,4.36,23.82,1.24,118.2,146.21,5942.22,79.56,43.92
12.95,71.21,2.22,18.6,1.4,131.34,183.29,6438.61,93,30.23
52.11,50.49,3.65,23.67,1.15,131.36,151.29,3720.46,43.4,51.02
68.2,64.08,4.03,28.02,1.25,76.71,96.04,6558.90,83.26,44.21
84.7,35.41,3.87,18.13,1.27,90.85,115.28,5157.67,53.33,45.76
14.43,65.73,4.02,19.23,1.15,86.16,99.36,3999.68,43.22,35.73
86.72,70.55,3.85,27.71,1.29,59.12,76.48,3346.64,35.73,60.92
59.36,25.27,3.11,24.3,1.42,129.94,184.71,3564.80,47.22,52.58
27.76,81.83,4.24,25.95,1.47,84.66,124.67,3677.75,47.92,46.34
38.55,84.59,4.28,26.94,1.15,91.97,105.99,4190.47,49.2,50.49
35.37,24.77,3.09,21.6,1.46,117.98,172.54,6882.57,87.71,36.07
57.78,65.24,3.21,21.57,1.31,112.71,148.06,6375.94,87.55,38.06
14.65,64.55,3.21,21.17,1.3,133.67,173.79,7295.30,96.21,29.57
24.27,20.93,2.7,20.01,1.06,94.04,99.82,2909.43,29.19,38.27
83.14,45.68,2.29,21.66,1.36,138.89,188.22,5703.71,61.77,45.25
21.93,92.67,2.65,29.43,1.15,148.84,171.69,3964.22,52.4,47.3
31.01,61.66,4.11,19.03,1.21,85.27,103.45,7301.13,107.14,28.86
50.8,89.99,3.36,20.89,1.07,66.38,71.07,3913.99,56.73,39.22
56.54,70.67,4.13,21.82,1.12,66.77,74.47,6822.33,75.38,38.28
78.72,22.13,3.86,19.85,1.31,88.69,116.26,7760.75,86.1,35.03
50.26,25.83,2.87,18.93,1.31,91.34,119.39,7377.81,80.57,35.17
81.09,74.16,2.46,19.94,1.23,146.22,179.74,7534.26,94.81,36.39
65.65,61.59,3.42,24.33,1.32,135.64,178.4,5897.13,81.18,42.03
20.18,29.54,4.34,25.16,1.43,147.45,211.38,4413.22,62.16,47.11
24.07,66.05,4.1,20.58,1.02,107.63,109.36,4050.75,60.67,39.75
49.33,80.77,3.91,24.05,1.1,53.67,59.19,2836.89,36.1,45.18
45.72,76.47,3.91,18.07,1.15,83.71,96.11,3065.56,30.8,45.43
76.92,38.46,3.32,25.22,1.29,136.05,175.31,2883.60,30.96,64.94
62.27,39.36,2.42,18.02,1.33,103.74,138.28,3969.04,52.44,39.81
44.93,92.59,2.71,25.71,1.28,112.03,143.02,5265.12,71.64,43.32
25.37,86.56,3.44,23.8,1.35,111.69,150.65,6889.39,92.5,36.9
30.42,43.88,2.79,19.31,1.22,147.38,180.27,3572.33,48.74,38.67
61.8,81.8,3.95,19.06,1.4,103.44,144.65,3666.56,53.34,42.21
48.11,32.13,2.93,18.08,1.04,120.01,124.35,4583.31,59.27,35.12
56.34,34.76,2.28,24.62,1.31,59.72,78.23,2086.34,27.68,52.14
25.36,33.59,3.96,27.68,1.02,94.65,96.7,2948.54,41.85,47.81
69.66,26.58,3.75,28.28,1.12,139.09,155.15,6368.76,77.75,47.82
86.73,84.1,2.63,24.83,1.03,122.04,125.8,4005.23,48.26,51.66
33.21,63.41,4.45,28.65,1.3,97.19,126.06,2899.02,34.46,59.76
54.24,39.42,3.01,28.34,1.11,123.51,136.5,7136.36,91.53,41.23
97.8,83.65,3.7,26.38,1.05,62.51,65.38,6020.44,61.59,47.23
39.99,80.2,4.28,22.36,1.39,130.48,180.94,3642.08,53.41,46.8
63.55,27.57,2.39,27.93,1,130.53,130.57,7524.06,86.06,41.31
18.12,68.31,4.2,22.7,1.27,128.03,163.18,7711.48,90.56,35.14
64.54,74.14,3.76,22.84,1.46,104.81,152.99,3296.33,49.14,49.29
18.07,73.69,2.42,26.14,1.39,53.66,74.81,7181.74,104.16,34.39
96.33,74.24,3.66,29.14,1.3,131.04,170.6,3551.41,50.32,60.62
74.41,32.71,4.19,24,1.05,55.1,57.94,6112.72,91.25,39.62
80.93,43.63,4,20.13,1.4,146.42,204.27,3663.75,46.18,52.68
73.37,83.31,3.9,19.71,1.17,114.3,133.47,7034.19,83.35,40.89
63.08,87.38,2.4,21.63,1.08,51.61,55.57,3324.17,35.1,44.38
50.49,40.94,2.48,23.49,1.49,60.65,90.62,2169.74,29.64,48.62
87.25,21.73,3.37,21.57,1.05,113.21,118.37,2970.95,35.55,52.68
96.12,84.48,3.45,26.54,1.36,149.78,203.57,4758.20,61.17,55.3
54.91,48.28,4.36,24.51,1.18,58.96,69.36,3061.06,33.23,53.53
93.84,44.71,3.17,22.88,1.42,56.78,80.66,4514.54,50.58,47.63
62.5,46.02,2.76,20.56,1.27,117.66,149.86,3279.04,41.11,48.56
58.45,51.18,2.48,25.26,1.45,112.11,162.03,3909.76,53.41,47.85
50.9,48.37,2.14,26.09,1.28,136.85,174.79,7714.21,90.26,38.76
28.84,62.48,2.17,27.41,1.16,136.25,158.29,2495.33,36.83,51.38
10.33,25.92,3.44,29.89,1.48,113.17,167.52,4938.12,68.46,44.65
31.74,92.87,2.44,20.78,1.23,79.99,98.22,7182.86,79.4,32.2
55.88,90.23,4.13,18.18,1.43,119.1,169.74,4323.71,57.88,44.65
44.2,90.08,3.49,24.01,1.42,68.43,97.17,7890.20,101.53,33.89
50.36,85.95,4.16,29.09,1.28,60.24,77.18,3086.04,36.87,55.06
98.26,69.52,3.07,20.99,1.25,119.43,149.34,2261.56,26.61,65.11
41.52,36.58,3.49,27.07,1.15,92.43,106.08,2251.47,30.82,51.9
50.7,23.71,3.31,21.83,1.28,125.28,160.41,5764.20,68.91,41.13
22.02,27.45,4.47,22.69,1.29,57.82,74.43,4282.36,58.83,41.65
14.32,44.3,3.99,29.37,1.12,149.17,167.09,5832.36,68.62,46.8
79.79,57.79,3.49,23.53,1.4,101.44,142.26,7588.46,97.09,39.88
61.36,94.49,3.52,26.7,1.17,139.23,162.73,6207.80,69.33,44.94
78.46,52.66,2.62,24.6,1.38,98.1,135.09,6858.74,73.78,43.56
23.49,59.35,3.84,27.17,1.49,74.58,111.43,3477.02,43.83,44.91
61.46,72.14,4.46,21.81,1.5,82.18,123.08,3731.18,40.34,53.25
32.83,33.56,2.32,28.52,1.43,139.79,200.13,4756.74,66.89,44.82
30.53,89.96,3.59,24.59,1.43,120.07,171.51,2154.58,29.99,55.81
11.04,59.68,3.29,21.71,1.4,69.15,97.01,4755.95,65.96,33.96
21.73,40.72,4.13,18.46,1.35,85.1,114.76,6462.95,83.7,30.64
37.83,90.13,2,18.16,1.09,53.28,58.19,4264.23,43.08,33.98
20.52,66.91,2.34,22.24,1.05,114.16,120.32,5867.16,69.89,35.72
98.73,56.28,2.09,20.59,1.29,87.26,112.22,3454.22,47.01,45.68
37.78,63.51,2.41,18.63,1.34,55.47,74.24,5186.29,72.63,32.2
21.73,76.12,3.77,24.63,1.2,132.46,158.99,5142.09,55.6,46.1
27.92,31.59,2.35,29.87,1.47,93.23,137.45,4814.98,55.44,48.18
62.89,84.86,3.56,23.07,1.13,124.73,140.39,5958.56,75.92,39.83
15.76,91.96,4.17,24.63,1.13,110.06,123.91,7267.64,103.99,34.34
87.62,62.52,2.09,20.64,1.43,97.02,139.17,7165.67,73.34,39.74
96.53,71.17,2.07,20.46,1.25,60.46,75.84,2232.34,33,49.72
32.21,84.49,4.47,21.94,1.02,112.95,114.98,2329.15,33.7,52.01
50.51,48.11,3.68,28.02,1.1,105.67,116.02,2666.20,29.63,57.36
11.99,94.46,2.35,29.53,1.28,148.82,190.87,7414.33,80.7,42.67
67.66,71.04,2.77,26.88,1.16,108.27,125.92,2422.64,30.69,60.13
47.25,51.8,4.46,18.25,1.24,104.24,129.74,5521.66,78.2,36.58
34.31,70.8,2.57,23.26,1.4,144.09,201.29,5817.34,75.8,39.63
28.62,59.13,3.88,23.05,1.25,97.95,122.19,5572.92,65.33,41.19
68.86,28.37,2.6,29.22,1.23,69.82,86.06,6401.33,72.16,46.87
47.46,79.69,3,26.95,1.09,89.3,97.16,4101.23,55.64,44.28
26.17,62.33,4.2,26.57,1.07,79.08,84.87,6307.61,74.85,38.72
72.02,79.69,2.07,24.78,1.22,100.73,122.48,6027.30,88.19,37.75
60.86,31.62,2.77,25.75,1.1,138.29,152.78,2965.78,39.82,51.9
87.28,60.38,3.22,26.38,1.2,50.81,60.98,4926.28,63.26,44.82
20.57,77.5,3.56,24.63,1.28,102.88,131.97,6897.44,69.27,41.06
80.71,94.12,2.07,28.14,1.06,107,113.02,4919.66,73.47,42.7
70.62,86.33,3.03,18.44,1.1,78.16,85.84,5041.56,56.66,39.87
20.35,84.83,2.86,29.3,1.43,103.93,148.47,7805.81,98.38,38.4
72.53,38.56,2.07,27.28,1.32,139.46,183.63,3451.71,39.55,59.73
49.74,82.85,2.89,24.35,1.37,136.38,187.18,6268.86,63.49,46.07
95.05,32.7,4.33,28.32,1.24,69.86,86.93,5827.92,64.24,53.14
22.75,34.86,2.69,27.94,1.34,102.22,137.43,7795.96,113.57,36.88
67.86,28.26,3.46,23.03,1.22,123.15,149.83,5411.92,63.49,47.03
44.38,84.32,2.75,28.08,1.06,145.18,154.58,2640.94,28.24,57.34
96.11,28.12,2.27,20.26,1.22,125.08,152.43,7881.61,81.85,40.42
39.7,30.36,2.72,23.63,1.31,116.11,152.45,3451.89,42.38,46.85
96.6,38.44,3.18,20.79,1.13,74.43,83.85,3733.71,40.58,51.11
91.13,62.95,2.74,19.49,1.35,100.69,136.13,4370.60,54.14,45.03
34.33,86.01,3.56,28.74,1.07,89.71,95.71,6688.55,77.56,43.16
82.32,51.37,4.37,22.4,1.12,90.38,100.85,2043.67,21.27,68.38
99.6,60.97,2.17,26.21,1.36,75.21,102.49,7062.26,82.1,45.46
32.74,32.49,3.79,22.5,1.12,83.4,93.19,7779.00,99.61,32.02
49.31,39.95,2,24.53,1.31,124.42,163.55,6467.31,90.15,38.28
56.82,30.04,2,22.18,1.35,89.82,121.52,2078.92,20.83,56.52
36.54,50.74,2.33,26.91,1.11,56.31,62.29,7736.89,93.23,35.83
11.37,64.28,3.2,27.44,1.25,54.96,68.85,2048.19,22.15,47.37
29.81,41.3,2.12,23.17,1.47,70.24,103.33,6054.54,77.63,32.78
35.37,83.45,3.81,28.32,1.3,72.42,93.85,2006.20,21,60.52
49.92,93.59,2.07,22.26,1.02,144.16,146.83,3823.32,45.49,42.33
25.4,29.01,3.24,27.15,1.1,108,118.55,6498.68,85.99,41.28
88.59,21.34,3.69,25.8,1.41,129.95,183.25,7644.43,94.89,44.96
73.44,79.23,2.59,23.47,1.24,59.69,73.95,2156.57,23.68,57.65
17.67,34.3,3.45,28.67,1.03,62.2,64.37,6955.51,84.48,38.89
68.51,46.49,2.65,24.87,1.18,57.33,67.62,4835.23,49.82,47.44
68.83,49.57,2.54,28.08,1.36,113.27,153.72,5501.83,73.99,43.63
96.06,88.74,4.05,26.8,1.37,107.88,148.02,4448.91,61.97,54.1
10.27,69.41,2.83,24.39,1.29,88.48,114.48,4015.98,40.27,40.75
32.31,23.05,4.03,21.92,1.38,57.73,79.42,3097.93,42.42,43.07
93.5,21.11,2.54,29.41,1.21,93.45,113.27,4167.17,48.62,56.39
93.89,34.97,2.89,18.68,1.24,88.99,110.19,7328.75,78.64,37.62
74.85,43.86,2.26,28.73,1.22,59.94,72.82,2521.01,30.19,58.07
78.92,56.34,3.24,24.08,1.15,85.21,97.68,7786.65,94.1,41.19
18.23,82.84,2.95,26.98,1.33,133.74,177.22,2875.51,35.06,51.12
56.25,43.61,2.01,22.01,1.33,139.57,185.82,2286.33,27.91,53.01
30.84,48.24,3.16,22.61,1.43,74.97,107.36,5271.12,68.4,37.02
26.31,44.7,2.19,20.29,1.16,78.48,90.99,7996.72,82.54,32.26
82.93,20.67,4.09,29.45,1.32,78.54,103.74,6763.59,76.81,49.74
22.15,91.64,3.23,18.52,1.17,112.63,131.93,4515.48,66.18,34.18
52.18,30.42,3.73,22.64,1.45,87.42,126.98,6770.45,68.96,40.56
94.47,41.58,4.05,22.02,1.16,116.99,135.96,7003.93,96.74,38.04
26.72,29.7,2.13,27.76,1.39,50.7,70.68,3420.94,39.27,41.29
98.02,56.79,2.84,24.02,1.42,111.66,158.18,2281.03,29.13,64.35
99.49,89.91,2.06,20.03,1.18,88.5,104.41,7445.95,74.78,38.31
60.01,27.55,2.12,24.11,1.11,112.74,124.72,3280.54,36.83,50.56
25.31,53.07,2.09,20.83,1.04,141.59,146.81,4946.93,69.41,34.38
38.45,21.68,3.19,18.21,1.46,146.24,212.83,3339.47,47.33,41.86
48.2,77.82,3.13,24.53,1.33,105.09,139.45,4138.85,51.16,46.13
37.84,68.09,2.15,22.32,1.41,67.68,95.42,5834.58,84.7,35.53
35.26,72.48,2.66,20.87,1.31,142.64,186.74,5294.30,58.91,41.51
97.5,55.43,2.61,20.07,1.08,98.04,105.87,7606.12,78.71,36.39
23.8,88.07,2.74,23.44,1.15,86.12,99.19,4266.83,62.96,37.33
76,50.72,3.6,28.44,1.17,64.28,75.12,4664.70,60.18,51.42
10.04,58.56,3.74,27.1,1.22,141.37,171.8,2033.76,25.6,56.74
63.66,72.15,2.85,18.06,1.03,146.56,150.39,3718.75,43.09,42.93
92.43,59.04,3.97,26.77,1.34,146.36,195.39,6359.91,72.67,52.52
35.91,34.2,3.04,18.87,1.14,96.38,109.42,6302.28,67.52,33.8
26.7,43.78,3.31,24.58,1.24,135.2,167.65,3058.87,40.08,47.82
68.65,26.92,2.36,27.36,1.03,120.26,123.85,7911.23,80.95,43.17
74.13,52.45,2.58,23.44,1.35,96.82,130.56,4707.25,63.51,42.62
71.92,65.7,3.82,22.52,1.27,132.97,169.39,3557.00,49.78,52.8
38.74,28.89,4.44,29.27,1.45,96.99,140.88,6364.50,76.17,46.56
32.7,67.29,3.76,18.35,1.1,128.68,141.37,5621.44,79.9,30.72
96.03,86.97,2.14,19.27,1.48,145.37,214.98,4722.24,60.35,44.2
93.1,45.33,2.36,28.44,1.45,116.26,168.91,6840.55,88.15,46.73
51.16,36.65,3.11,28.63,1.15,143.5,164.71,5720.98,58.87,48.81
86.16,86.98,3.83,22.47,1.45,103.41,149.84,7805.72,103.45,38.02
50.71,71.9,2.41,24.48,1.15,72.79,83.41,6982.24,79.36,36.68
48.2,27.9,3.88,19.97,1.17,106.45,124.33,5289.80,64.41,38
24.11,50.61,3.39,28.61,1.45,104.65,152.22,5864.38,63.51,43.31
48.38,70.56,3.94,23.63,1.39,76.27,106.3,5129.97,55.21,42.61
58.37,63.08,3.39,24.77,1.22,118.59,144.76,4711.62,54.81,47.19
12.03,66.39,3.51,19.42,1.06,65.53,69.26,6007.36,77.38,30.08
49.97,62.54,2.62,25.38,1.23,98.64,121.48,3373.74,44.7,45.32
80.32,79.85,3.8,26.35,1.42,74.67,106.18,3707.99,47.74,50.82
71.2,44.03,4.11,21.54,1.3,147.99,191.8,3246.74,33.99,62.97
67.16,73.13,4.18,28.75,1.02,70.11,71.81,5530.43,71.6,44.62
91.86,94.33,2.07,20.45,1.2,144.9,174.49,7435.70,109.92,34.53
11.62,49.25,3.56,28.77,1.35,142.93,192.95,7769.87,112.41,41.72
60.13,79.33,4.47,26.44,1.44,85.62,123.35,3121.44,38.53,59.67
80.86,38.46,3.47,27.97,1.49,51.89,77.24,3346.35,46.69,53.2
58.72,41.14,2.43,26.39,1.42,123.03,174.5,4872.92,59.96,46.89
39.15,90.11,4.19,23.14,1.44,65.74,94.39,5574.94,61.1,39.85
22.26,21.95,2.66,21.98,1.11,113.83,126.06,4964.95,69.18,36.08
89.88,36.31,2.11,26.81,1.43,69.91,99.97,3784.55,43.31,54.58
52.37,56.22,3.08,21.58,1.46,52.18,76.34,6260.76,66.76,34.38
89.03,50.14,2.25,18.74,1.32,53.52,70.49,3077.38,35.25,44.13
62.73,67.19,2.29,20.96,1.24,114.03,141.83,2540.89,29.9,52.25
70.68,34.45,3.16,27.06,1.41,132.87,186.78,3261.19,36.47,62.43
82.38,25.29,3.53,27.52,1.31,136.96,179.22,7361.40,106.91,46.51
69.32,47.7,4.26,21.32,1.41,111.92,158.24,3220.00,37.31,57.65
45.82,59.33,3.76,21.94,1.23,83.83,102.75,4757.98,66.23,36.49
